game,idx,iteration,ship,status,n_frames,n_errors,original,stripped_header,ratio_of_means,compact_raw,palette_grid_raw,frame_lzma,frame_bzip,gzip_level1,gzip_level9,mean_out_chars,mean_out_gzip,mean_raw_gzip,mean_raw_chars,corpus_gzip,corpus_lzma,output_reuse,raw_reuse,code_sha
dq8gc,4,8,0,ok,92,0,0.7115816573079755,0.635884451147247,0.7113673392655722,0.7623136959530801,1.015156150338415,0.7642614387154801,0.7966333389154717,0.5464266443511299,0.7398849572342838,70.76086956521739,61.69565217391305,86.72826086956522,2348.6195652173915,0.2617848970251716,0.33874709976798145,9.923076923076923,3.6517162471395883,38292b28cdf4bd62d4e33b559a0a0cc1f82bf462e1f69d5169bcf56aa70b772d
dq8gc,10,16,0,ok,92,0,0.9221696435930238,0.9020939089319289,0.9211680661737061,0.9881675088952299,1.3158972380686513,0.8846269637122831,0.9974950644358604,0.711636020829406,0.9587381885956264,104.46739130434783,79.8913043478261,86.72826086956522,2348.6195652173915,0.34004576659038904,0.4361948955916473,9.892328398384926,3.6517162471395883,c214454b897aaed3462a916ce806d788d9e6327fd792ee8e0f69cf096e56815f
dq8gc,29,40,1,ok,92,0,1.0449997778797877,1.0571456795078038,1.0441158039854619,1.1196632555682153,1.491291794426367,0.9618509678930296,1.0675334053751553,0.8024943823358381,1.086671666926076,104.69565217391305,90.55434782608695,86.72826086956522,2348.6195652173915,0.5638443935926774,0.6844547563805105,6.762175324675325,3.6517162471395883,3d834596ef43fb214b6241b8126a7af6f33b6ec1a6f64b9323f9e8fe56af938e
eahcw,1,1,0,ok,78,0,0.8342770022153371,0.7910451750757006,0.856697071531445,0.8761572685798606,1.175856462054466,0.842418288379394,0.8577011272884463,0.6517012083362653,0.8489872243196999,181.43589743589743,91.51282051282051,106.82051282051282,2315.5,0.3443708609271523,0.5119825708061002,7.6260683760683765,3.0654893303899926,2bf9dd23b735de7f88fd40d3c59ea9a6ec0e5661106f89f67f4fa2077753a03b
eahcw,5,8,0,ok,78,0,0.9356635544425717,0.9159214918183721,0.9548727796447432,0.9828574406083184,1.3205002648494855,0.9070913338692852,0.9922123781997502,0.7154807667590768,0.9523698247010296,175.7948717948718,102.0,106.82051282051282,2315.5,0.36019131714495956,0.5294117647058824,8.126659856996936,3.0654893303899926,a040252fc6be7110ec96295ed6973fda1a9e31210854fd0057c7e74cad25ca87
eahcw,10,16,0,ok,78,0,0.8208453662271319,0.7743454717449971,0.8440950552088334,0.8619669168844006,1.1565263579305907,0.8363035873088325,0.8186015711086114,0.6388219600496434,0.8352483015479237,181.3846153846154,90.16666666666667,106.82051282051282,2315.5,0.34253127299484915,0.5098039215686274,7.554242749731472,3.0654893303899926,95a82f1e852154cbc6584d61717d4df58b1a027458cbd2030b28d7add75dce4f
eahcw,14,20,0,ok,78,0,1.1384003665648732,1.1681589799950718,1.14066250600096,1.1969967118795817,1.6121016331248217,1.047053842773515,1.175432146066081,0.8681067692573031,1.1592576340769547,196.7948717948718,121.84615384615384,106.82051282051282,2315.5,0.6272994849153789,0.8997821350762527,5.574193548387097,3.0654893303899926,0834e8794a0e49663a3772e3b280acac8e5a369269e0e0807f5b32c9378ca943
eahcw,28,37,1,ok,78,0,1.2123372752960508,1.2597220627067076,1.209913586173788,1.2749967528423005,1.7177912258516552,1.092045517478572,1.235937665229215,0.9221637939002034,1.2346413325090693,205.52564102564102,129.24358974358975,106.82051282051282,2315.5,0.681383370125092,0.9629629629629629,5.443304535637149,3.0654893303899926,682318fe7e3d030fe86dff0135fd7385dc155dcbc7171810b0d479d065a520a6
egg,1,2,0,ok,74,0,1.2664995480404904,1.348138552076274,1.2610414160508678,1.3530851967005635,1.7399894759506103,1.0864458689366265,1.098948932628172,1.0403249361639482,1.2772344593731095,197.44594594594594,99.16216216216216,78.63513513513513,2063.675675675676,1.124274099883856,0.9562982005141388,3.790289256198347,3.3792102206736354,a592c595fdc3476b6137e749564b1fbec1253b300f704a2b6cb3517dfea826cf
egg,2,3,0,ok,74,0,1.3806140081697338,1.4968000643583699,1.3741192644784328,1.4749914552508707,1.89717271227288,1.1518453473450447,1.187371715158332,1.1342702897130337,1.3922230430251474,245.33783783783784,108.05405405405405,78.63513513513513,2063.675675675676,1.1614401858304297,1.0077120822622108,3.998,3.3792102206736354,4cbe222ebd80d747349092033938101febd90f19e0f3b55ddfd1b93604b9ddb7
egg,3,4,0,ok,74,0,1.3806140081697338,1.4968000643583699,1.3741192644784328,1.4749914552508707,1.89717271227288,1.1518453473450447,1.187371715158332,1.1342702897130337,1.3922230430251474,245.33783783783784,108.05405405405405,78.63513513513513,2063.675675675676,1.1614401858304297,1.0077120822622108,3.998,3.3792102206736354,4cbe222ebd80d747349092033938101febd90f19e0f3b55ddfd1b93604b9ddb7
