arm,game,idx,iteration,parents,depth,train_score,is_ship,on_ship_lineage,status,err_rate,split,code_chars,code_lines,sloc,ast_nodes,n_frames,n_unique_outputs,set_ratio,decoy_collapse,mean_raw_chars,mean_out_chars,dl_ratio,diversity_bytes,raw_gzip_bytes,norm_diversity,info_extraction_ratio,lzma_ratio,twopart_ratio,pf_dl_gz_ratio,code_gzip_bytes,out_vocab,n_transitions,static_rate,change_ratio
Plain,colour_lines,25,36,21,6,0.2528452380952381,0,0,ok,0.0,test,3074,105,78,434,88,88,1.0,,913.6818181818181,167.45454545454547,0.18327446395701708,1013,1716,0.5903263403263403,1.1052548765056864,0.6262626262626263,1.3426573426573427,1.5307461200132586,1291,89,50,0.08,1.0072463768115942
Plain,colour_lines,25,36,21,6,0.2528452380952381,0,0,ok,0.0,train,3074,105,78,434,109,109,1.0,0.0,914.5688073394496,187.26605504587155,0.20475884760452612,1258,2075,0.6062650602409638,1.0981763028850868,0.6131687242798354,1.228433734939759,1.6343680221739754,1291,110,60,0.016666666666666666,1.0
Plain,colour_lines,26,37,25,7,0.31105952380952384,0,0,ok,0.0,test,3570,117,90,487,88,88,1.0,,913.6818181818181,167.45454545454547,0.18327446395701708,1013,1716,0.5903263403263403,1.1052548765056864,0.6262626262626263,1.4265734265734267,1.5307461200132586,1435,89,50,0.08,1.0072463768115942
Plain,colour_lines,26,37,25,7,0.31105952380952384,0,0,ok,0.0,train,3570,117,90,487,109,109,1.0,0.0,914.5688073394496,187.26605504587155,0.20475884760452612,1258,2075,0.6062650602409638,1.0981763028850868,0.6131687242798354,1.2978313253012048,1.6343680221739754,1435,110,60,0.016666666666666666,1.0
Plain,colour_lines,27,38,25,7,0.26668223443223443,0,0,ok,0.0,test,3433,122,93,579,88,88,1.0,,913.6818181818181,165.45454545454547,0.18108551813342622,1014,1716,0.5909090909090909,1.0965256345937062,0.6262626262626263,1.3496503496503496,1.5105976253021731,1302,89,50,0.08,1.0072463768115942
Plain,colour_lines,27,38,25,7,0.26668223443223443,0,0,ok,0.0,train,3433,122,93,579,109,109,1.0,0.0,914.5688073394496,185.26605504587155,0.20257202471711738,1254,2075,0.6043373493975903,1.0855013956801587,0.6131687242798354,1.2318072289156627,1.614991099911374,1302,110,60,0.016666666666666666,1.0
Plain,colour_lines,28,39,16,5,0.3701794871794872,0,0,ok,0.0,test,6155,181,143,944,88,88,1.0,,913.6818181818181,209.89772727272728,0.22972737674742552,1060,1716,0.6177156177156177,1.163789476710526,0.6540404040404041,1.891025641025641,1.9185712733463653,2185,91,50,0.08,1.0072463768115942
Plain,colour_lines,28,39,16,5,0.3701794871794872,0,0,ok,0.0,train,6155,181,143,944,109,109,1.0,0.0,914.5688073394496,234.44036697247705,0.25633978011395553,1301,2075,0.6269879518072289,1.14850630790164,0.6440329218106996,1.68,2.0468798284843923,2185,112,60,0.016666666666666666,1.0
Plain,colour_lines,29,40,24,7,0.3500915750915751,0,0,ok,0.0,test,6641,206,167,1121,88,88,1.0,,913.6818181818181,84.31818181818181,0.0922839659718422,964,1716,0.5617715617715617,0.8349451755140788,0.5782828282828283,1.9644522144522145,0.782352710641005,2407,88,50,0.08,1.0072463768115942
Plain,colour_lines,29,40,24,7,0.3500915750915751,0,0,ok,0.0,train,6641,206,167,1121,109,109,1.0,0.0,914.5688073394496,92.36697247706422,0.10099510472674746,1174,2075,0.5657831325301205,0.835672055333042,0.5679012345679012,1.7257831325301205,0.8199994692444543,2407,109,60,0.016666666666666666,1.0
Plain,diffusion,0,,,0,0.0,0,1,collapsed,0.0,test,1109,36,29,164,85,1,0.011764705882352941,,723.0,0.0,0.0,24,2174,0.011039558417663294,0.22639179192474806,0.032818532818532815,0.25896964121435145,0.0,539,0,50,1.0,0.0
Plain,diffusion,0,,,0,0.0,0,1,collapsed,0.0,train,1109,36,29,164,114,1,0.008771929824561403,1.0,729.7017543859649,0.0,0.0,24,2263,0.010605391073795847,0.2516995484024875,0.029982363315696647,0.2487847989394609,0.0,539,0,60,1.0,0.0
Plain,diffusion,1,1,0,1,0.15346256684491977,0,0,ok,0.0,test,2553,79,63,373,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.4935602575896965,2.455163741442749,1100,181,50,0.0,1.0552359537014708
Plain,diffusion,1,1,0,1,0.15346256684491977,0,0,ok,0.0,train,2553,79,63,373,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.4600088378258949,2.5971730180521124,1100,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,2,3,0,1,0.2001336898395722,0,1,ok,0.0,test,2385,74,57,368,85,85,1.0,,723.0,135.0,0.18672199170124482,1598,2174,0.735050597976081,1.1497063060757797,0.6814671814671814,1.2161913523459063,1.3978968193878303,1046,153,50,0.0,0.6517771168134145
Plain,diffusion,2,3,0,1,0.2001336898395722,0,1,ok,0.0,train,2385,74,57,368,114,114,1.0,0.0,729.7017543859649,125.53508771929825,0.17203615993075758,1654,2263,0.7308882015024304,1.2081925622567689,0.6402116402116402,1.1931064958020328,1.4620429688397651,1046,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,3,4,2,2,0.23337789661319072,0,1,ok,0.0,test,2385,74,57,368,85,85,1.0,,723.0,135.0,0.18672199170124482,1598,2174,0.735050597976081,1.1497063060757797,0.6814671814671814,1.2161913523459063,1.3978968193878303,1046,153,50,0.0,0.6517771168134145
Plain,diffusion,3,4,2,2,0.23337789661319072,0,1,ok,0.0,train,2385,74,57,368,114,114,1.0,0.0,729.7017543859649,125.53508771929825,0.17203615993075758,1654,2263,0.7308882015024304,1.2081925622567689,0.6402116402116402,1.1931064958020328,1.4620429688397651,1046,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,4,5,2,2,0.2000891265597148,0,0,ok,0.0,test,4487,135,100,674,85,85,1.0,,723.0,141.0,0.1950207468879668,1612,2174,0.7414903403863845,1.2009968173595087,0.6891891891891891,1.4926402943882244,1.4658143569652546,1633,154,50,0.0,0.6517771168134145
Plain,diffusion,4,5,2,2,0.2000891265597148,0,0,ok,0.0,train,4487,135,100,674,114,114,1.0,0.0,729.7017543859649,131.53508771929825,0.18025869737696246,1670,2263,0.7379584622182943,1.2669785488726044,0.6437389770723104,1.4595669465311534,1.5375528333605113,1633,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,5,6,1,2,0.06680035650623886,0,0,ok,0.0,test,4622,123,100,863,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.7143514259429622,2.455163741442749,1580,181,50,0.0,1.0552359537014708
Plain,diffusion,5,6,1,2,0.06680035650623886,0,0,ok,0.0,train,4622,123,100,863,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.6721166593018117,2.5971730180521124,1580,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,6,7,5,3,0.1334447415329768,0,0,ok,0.0,test,4602,123,98,859,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.734130634774609,2.455163741442749,1623,181,50,0.0,1.0552359537014708
Plain,diffusion,6,7,5,3,0.1334447415329768,0,0,ok,0.0,train,4602,123,98,859,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.6911179849756959,2.5971730180521124,1623,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,7,8,3,3,0.36682263814616756,0,1,ok,0.0,test,2385,74,57,368,85,85,1.0,,723.0,135.0,0.18672199170124482,1598,2174,0.735050597976081,1.1497063060757797,0.6814671814671814,1.2161913523459063,1.3978968193878303,1046,153,50,0.0,0.6517771168134145
Plain,diffusion,7,8,3,3,0.36682263814616756,0,1,ok,0.0,train,2385,74,57,368,114,114,1.0,0.0,729.7017543859649,125.53508771929825,0.17203615993075758,1654,2263,0.7308882015024304,1.2081925622567689,0.6402116402116402,1.1931064958020328,1.4620429688397651,1046,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,8,9,5,3,0.0,0,0,syntax,1.0,test,7173,185,153,-1,85,1,0.011764705882352941,,723.0,0.0,0.0,24,2174,0.011039558417663294,0.22639179192474806,0.032818532818532815,1.029438822447102,0.0,2214,0,50,1.0,0.0
Plain,diffusion,8,9,5,3,0.0,0,0,syntax,1.0,train,7173,185,153,-1,114,1,0.008771929824561403,1.0,729.7017543859649,0.0,0.0,24,2263,0.010605391073795847,0.2516995484024875,0.029982363315696647,0.9889527176314626,0.0,2214,0,60,1.0,0.0
Plain,diffusion,9,10,6,4,0.1334447415329768,0,0,ok,0.0,test,7785,221,170,1546,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,2.151333946642134,2.455163741442749,2530,181,50,0.0,1.0552359537014708
Plain,diffusion,9,10,6,4,0.1334447415329768,0,0,ok,0.0,train,7785,221,170,1546,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,2.0919133893062307,2.5971730180521124,2530,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,10,13,4,3,0.21677807486631015,0,0,ok,0.0,test,4883,138,106,782,85,85,1.0,,723.0,150.0,0.2074688796680498,1633,2174,0.7511499540018399,1.285466830101296,0.696911196911197,1.5570377184912603,1.5676906633313914,1752,155,50,0.0,0.6517771168134145
Plain,diffusion,10,13,4,3,0.21677807486631015,0,0,ok,0.0,train,4883,138,106,782,114,114,1.0,0.0,729.7017543859649,140.53508771929825,0.1925925035462698,1690,2263,0.7467962881131242,1.363739724837228,0.6525573192239859,1.520989836500221,1.6508176301416309,1752,171,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,11,14,2,2,0.18677361853832444,0,0,ok,0.0,test,2843,84,65,438,85,85,1.0,,723.0,161.4,0.2232365145228216,1689,2174,0.7769089236430543,1.348983377004298,0.7181467181467182,1.325666973321067,1.694099725820639,1193,170,50,0.0,0.8871753852116828
Plain,diffusion,11,14,2,2,0.18677361853832444,0,0,ok,0.0,train,2843,84,65,438,114,114,1.0,0.0,729.7017543859649,152.3421052631579,0.20877311086000047,1728,2263,0.7635881573133009,1.4390874969134633,0.6701940035273368,1.2907644719399027,1.796411266289514,1193,177,60,0.016666666666666666,1.035673186899508
Plain,diffusion,12,15,7,4,0.34227718360071296,0,1,ok,0.0,test,3639,90,61,456,85,85,1.0,,723.0,347.0,0.47994467496542187,2991,2174,1.375804967801288,2.165527124620915,1.1853281853281854,2.0998160073597054,3.927897589894379,1574,181,50,0.0,0.7827403507966122
Plain,diffusion,12,15,7,4,0.34227718360071296,0,1,ok,0.0,train,3639,90,61,456,114,114,1.0,0.0,729.7017543859649,347.0,0.4755367489721828,3021,2263,1.3349536014140522,2.3907947315246556,1.0864197530864197,2.030490499337163,4.366987164783158,1574,196,60,0.016666666666666666,1.1685956599067266
Plain,diffusion,13,16,12,5,0.3334447415329768,0,1,ok,0.0,test,3639,90,61,456,85,85,1.0,,723.0,347.0,0.47994467496542187,2991,2174,1.375804967801288,2.165527124620915,1.1853281853281854,2.0998160073597054,3.927897589894379,1574,181,50,0.0,0.7827403507966122
Plain,diffusion,13,16,12,5,0.3334447415329768,0,1,ok,0.0,train,3639,90,61,456,114,114,1.0,0.0,729.7017543859649,347.0,0.4755367489721828,3021,2263,1.3349536014140522,2.3907947315246556,1.0864197530864197,2.030490499337163,4.366987164783158,1574,196,60,0.016666666666666666,1.1685956599067266
Plain,diffusion,14,17,9,5,0.15004456327985738,0,0,ok,0.0,test,6331,183,142,1182,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.9613615455381785,2.455163741442749,2117,181,50,0.0,1.0552359537014708
Plain,diffusion,14,17,9,5,0.15004456327985738,0,0,ok,0.0,train,6331,183,142,1182,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.9094122845779937,2.5971730180521124,2117,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,15,24,14,6,0.23357843137254902,0,0,ok,0.0,test,6331,183,142,1182,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.9613615455381785,2.455163741442749,2117,181,50,0.0,1.0552359537014708
Plain,diffusion,15,24,14,6,0.23357843137254902,0,0,ok,0.0,train,6331,183,142,1182,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.9094122845779937,2.5971730180521124,2117,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,16,25,15,7,0.21686720142602495,0,0,ok,0.0,test,4390,134,103,736,85,85,1.0,,723.0,241.16470588235293,0.33356114229924333,2147,2174,0.9875804967801288,1.1867259763559637,0.8918918918918919,1.750689972401104,2.455163741442749,1659,181,50,0.0,1.0552359537014708
Plain,diffusion,16,25,15,7,0.21686720142602495,0,0,ok,0.0,train,4390,134,103,736,114,114,1.0,0.0,729.7017543859649,226.49122807017545,0.3103887673406583,2204,2263,0.9739284136102518,1.233411243321285,0.8483245149911817,1.7070260715863896,2.5971730180521124,1659,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,17,27,10,4,0.13337789661319072,0,0,ok,0.0,test,4380,144,117,813,85,85,1.0,,723.0,145.88235294117646,0.20177365552029938,1974,2174,0.9080036798528058,1.1646135430817068,0.8918918918918919,1.6899724011039559,1.5965495058319732,1700,379,50,0.0,1.3477296034274255
Plain,diffusion,17,27,10,4,0.13337789661319072,0,0,ok,0.0,train,4380,144,117,813,114,114,1.0,0.0,729.7017543859649,136.32456140350877,0.18682230182963477,1951,2263,0.862129916040654,1.225968978331194,0.8112874779541446,1.6133451171011932,1.6708928094091375,1700,334,60,0.016666666666666666,1.3878091425025623
Plain,diffusion,18,28,13,6,0.45836675579322633,0,0,ok,0.0,test,3639,90,61,456,85,85,1.0,,723.0,347.0,0.47994467496542187,2991,2174,1.375804967801288,2.165527124620915,1.1853281853281854,2.0998160073597054,3.927897589894379,1574,181,50,0.0,0.7827403507966122
Plain,diffusion,18,28,13,6,0.45836675579322633,0,0,ok,0.0,train,3639,90,61,456,114,114,1.0,0.0,729.7017543859649,347.0,0.4755367489721828,3021,2263,1.3349536014140522,2.3907947315246556,1.0864197530864197,2.030490499337163,4.366987164783158,1574,196,60,0.016666666666666666,1.1685956599067266
Plain,diffusion,19,29,9,5,0.13677361853832443,0,0,ok,0.0,test,6844,198,157,1429,85,85,1.0,,723.0,240.16470588235293,0.33217801643478967,2147,2174,0.9875804967801288,1.1740671735341397,0.8918918918918919,1.9875804967801287,2.4438441518465117,2174,181,50,0.0,1.0552359537014708
Plain,diffusion,19,29,9,5,0.13677361853832443,0,0,ok,0.0,train,6844,198,157,1429,114,114,1.0,0.0,729.7017543859649,225.49122807017545,0.3090183444329575,2205,2263,0.9743703049049933,1.2190383975606032,0.8483245149911817,1.9350419796730005,2.584588040631988,2174,166,60,0.016666666666666666,1.1197033898305084
Plain,diffusion,20,30,12,5,0.4501336898395722,0,0,ok,0.0,test,4594,137,106,727,85,85,1.0,,723.0,104.58823529411765,0.14465869335285983,1500,2174,0.6899724011039559,1.111008803995941,0.6795366795366795,1.5068997240110396,1.1059485705265482,1776,154,50,0.0,0.6517771168134145
Plain,diffusion,20,30,12,5,0.4501336898395722,0,0,ok,0.0,train,4594,137,106,727,114,114,1.0,0.0,729.7017543859649,99.01754385964912,0.13569591036953332,1555,2263,0.6871409633230225,1.1707784998134925,0.6278659611992945,1.471939902783915,1.173564052513258,1776,171,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,21,31,20,6,0.46668894830659535,0,0,ok,0.0,test,5129,153,117,833,85,85,1.0,,723.0,104.58823529411765,0.14465869335285983,1500,2174,0.6899724011039559,1.111008803995941,0.6795366795366795,1.5699172033118676,1.1059485705265482,1913,154,50,0.0,0.6517771168134145
Plain,diffusion,21,31,20,6,0.46668894830659535,0,0,ok,0.0,train,5129,153,117,833,114,114,1.0,0.0,729.7017543859649,99.01754385964912,0.13569591036953332,1555,2263,0.6871409633230225,1.1707784998134925,0.6278659611992945,1.5324790101634997,1.173564052513258,1913,171,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,22,32,13,6,0.43344474153297685,0,1,ok,0.0,test,3639,90,61,456,85,85,1.0,,723.0,347.0,0.47994467496542187,2991,2174,1.375804967801288,2.165527124620915,1.1853281853281854,2.0998160073597054,3.927897589894379,1574,181,50,0.0,0.7827403507966122
Plain,diffusion,22,32,13,6,0.43344474153297685,0,1,ok,0.0,train,3639,90,61,456,114,114,1.0,0.0,729.7017543859649,347.0,0.4755367489721828,3021,2263,1.3349536014140522,2.3907947315246556,1.0864197530864197,2.030490499337163,4.366987164783158,1574,196,60,0.016666666666666666,1.1685956599067266
Plain,diffusion,23,33,7,4,0.4368181818181818,0,0,ok,0.0,test,3362,98,70,450,85,85,1.0,,723.0,135.0,0.18672199170124482,1598,2174,0.735050597976081,1.1497063060757797,0.6814671814671814,1.37442502299908,1.3978968193878303,1390,153,50,0.0,0.6517771168134145
Plain,diffusion,23,33,7,4,0.4368181818181818,0,0,ok,0.0,train,3362,98,70,450,114,114,1.0,0.0,729.7017543859649,125.53508771929825,0.17203615993075758,1654,2263,0.7308882015024304,1.2081925622567689,0.6402116402116402,1.3451171011931065,1.4620429688397651,1390,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,24,34,22,7,0.4834893048128342,0,1,ok,0.0,test,3112,86,67,497,85,85,1.0,,723.0,100.84705882352941,0.13948417541290375,1518,2174,0.6982520699172033,0.9698733825714554,0.6467181467181468,1.282428702851886,1.0372366119827934,1270,178,50,0.0,1.1160381865563354
Plain,diffusion,24,34,22,7,0.4834893048128342,0,1,ok,0.0,train,3112,86,67,497,114,114,1.0,0.0,729.7017543859649,93.32456140350877,0.12789411679849974,1554,2263,0.6866990720282811,1.0199060071090396,0.5943562610229277,1.247901016349978,1.0801306430810786,1270,193,60,0.016666666666666666,1.1238017632085429
Plain,diffusion,25,35,23,5,0.43344474153297685,0,0,ok,0.0,test,4479,141,112,609,85,85,1.0,,723.0,97.8,0.13526970954356846,1498,2174,0.6890524379024839,0.9276070957414685,0.6216216216216216,1.546458141674333,1.0028576416286428,1864,153,50,0.0,0.6517771168134145
Plain,diffusion,25,35,23,5,0.43344474153297685,0,0,ok,0.0,train,4479,141,112,609,114,114,1.0,0.0,729.7017543859649,90.2280701754386,0.12365061428605775,1534,2263,0.6778612461334512,0.9714341258637158,0.5837742504409171,1.5015466195315952,1.0412676053865435,1864,170,60,0.016666666666666666,0.8280949600416201
Plain,diffusion,26,36,18,7,0.3334001782531194,0,0,ok,0.0,test,3639,90,61,456,85,85,1.0,,723.0,347.0,0.47994467496542187,2991,2174,1.375804967801288,2.165527124620915,1.1853281853281854,2.0998160073597054,3.927897589894379,1574,181,50,0.0,0.7827403507966122
Plain,diffusion,26,36,18,7,0.3334001782531194,0,0,ok,0.0,train,3639,90,61,456,114,114,1.0,0.0,729.7017543859649,347.0,0.4755367489721828,3021,2263,1.3349536014140522,2.3907947315246556,1.0864197530864197,2.030490499337163,4.366987164783158,1574,196,60,0.016666666666666666,1.1685956599067266
Plain,diffusion,27,37,11,3,0.18348930481283424,0,0,ok,0.0,test,4254,119,94,760,85,85,1.0,,723.0,140.2,0.19391424619640385,1643,2174,0.7557497700091996,1.276654126973741,0.6602316602316602,1.4153633854645815,1.48017398160125,1434,153,50,0.0,1.385822735340884
Plain,diffusion,27,37,11,3,0.18348930481283424,0,0,ok,0.0,train,4254,119,94,760,114,114,1.0,0.0,729.7017543859649,133.03508771929825,0.1823143317385137,1667,2263,0.7366327883340699,1.3742238558772244,0.6102292768959435,1.3703049049933715,1.5769955415582821,1434,152,60,0.016666666666666666,1.221615601912212
Plain,diffusion,28,38,24,8,0.5368181818181819,1,1,ok,0.0,test,3334,98,76,589,85,85,1.0,,723.0,119.8,0.1656984785615491,1572,2174,0.7230910763569457,1.1629061004026424,0.640926640926641,1.3357865685372585,1.2518886127458655,1332,181,50,0.0,1.1160381865563354
Plain,diffusion,28,38,24,8,0.5368181818181819,1,1,ok,0.0,train,3334,98,76,589,114,114,1.0,0.0,729.7017543859649,112.2280701754386,0.15379991825547568,1610,2263,0.7114449845338047,1.2371731944441133,0.6014109347442681,1.300044189129474,1.3181371086292797,1332,196,60,0.016666666666666666,1.1238017632085429
Plain,diffusion,29,39,24,8,0.4701960784313725,0,0,ok,0.0,test,5100,136,117,951,85,85,1.0,,723.0,116.8,0.16154910096818811,1567,2174,0.7207911683532658,1.1404725307583399,0.667953667953668,1.5593376264949401,1.2179298439571533,1823,181,50,0.0,1.1160381865563354
Plain,diffusion,29,39,24,8,0.4701960784313725,0,0,ok,0.0,train,5100,136,117,951,114,114,1.0,0.0,729.7017543859649,109.2280701754386,0.14968864953237324,1607,2263,0.7101193106495802,1.2107762872218397,0.6190476190476191,1.515687140963323,1.2803821763689067,1823,196,60,0.016666666666666666,1.1238017632085429
